"code_site";"code_station";"date_obs_elab";"resultat_obs_elab";"date_prod";"code_statut";"libelle_statut";"code_methode";"libelle_methode";"code_qualification";"libelle_qualification";"longitude";"latitude";"grandeur_hydro_elab"
"F7000001";"F700000103";"2024-11-10";"303572.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-11";"301884.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-12";"275541.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-13";"259760.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-14";"258994.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-15";"258624.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-16";"227510.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-17";"240067.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-18";"239200.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-19";"264958.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-20";"345492.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-21";"473251.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-22";"487682.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-23";"537007.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-24";"554383.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-25";"547558.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-26";"528261.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-27";"540718.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-28";"568269.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-29";"570627.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-30";"531914.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-01";"510830.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-02";"506118.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-03";"494028.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-04";"476689.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-05";"463465.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-06";"467820.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-07";"532547.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-08";"615060.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-09";"727534.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-10";"782368.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-11";"754146.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-12";"721565.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-13";"681009.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-14";"648294.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-15";"633823.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-16";"614688.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-17";"599853.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-18";"584119.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-19";"558368.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-20";"545127.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-21";"558898.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-22";"631720.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-23";"754220.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-24";"799723.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-25";"772085.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-26";"746291.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-27";"700949.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-28";"685324.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-29";"682441.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-30";"679088.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-12-31";"672998.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-01";"665224.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-02";"706518.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-03";"798385.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-04";"829911.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-05";"822094.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-06";"918522.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-07";"955762.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-08";"911187.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-09";"950165.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-10";"1052478.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-11";"1075340.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-12";"1031984.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-13";"952893.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-14";"899544.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-15";"888247.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-16";"814908.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-17";"840848.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-18";"835536.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-19";"803833.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-20";"744430.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-21";"692923.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-22";"646072.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-23";"686029.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-24";"711088.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-25";"685266.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-26";"714711.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-27";"788251.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-28";"809333.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-29";"816917.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-30";"832782.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-01-31";"808814.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-01";"729067.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-02";"658775.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-03";"623812.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-04";"565503.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-05";"536321.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-06";"495630.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-07";"467721.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-08";"454014.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-09";"455776.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-10";"439697.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-11";"439371.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-12";"460083.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-13";"479158.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-14";"474750.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-15";"466378.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-16";"461518.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-17";"447769.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-18";"416362.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-19";"420290.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-20";"401407.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-21";"398761.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-22";"397463.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-23";"394101.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-24";"370735.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-25";"435398.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-26";"587120.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-27";"713096.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-02-28";"702349.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-01";"643303.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-02";"595175.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-03";"545674.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-04";"526801.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-05";"509308.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-06";"477999.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-07";"471604.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-08";"451409.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-09";"445115.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-10";"442975.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-11";"428520.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-12";"409288.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-13";"406770.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-14";"397700.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-15";"415637.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-16";"419161.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-17";"437924.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-18";"478213.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-19";"472948.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-20";"441273.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-21";"412942.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-22";"419570.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-23";"414066.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-24";"406575.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-25";"379222.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-26";"371743.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2025-03-27";"360394.0";"2025-04-24T14:09:01Z";"12";"Donnée pré-validée";"10";"Expertisée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
